"7387","496982750212-36","The Rockefeller Foundation"
"7388","528097249686-34","Lithuanian Confederation of Industrialists"
"7389","756647849942-04","ReNew Energy Global Plc."
"7390","856530833444-73","50Hertz Transmission GmbH"
"7391","444713544475-78","Szövetség a Polgári Magyarországért Alapítvány"
"7392","541702226599-55","Vulcan Consulting Limited"
"7393","409032241540-04","A2A"
"7394","948042627375-19","Stiftung Digitale Chancen"
"7395","795760049897-82","ECPAT Deutschland e.V."
"7396","242970847875-41","Familienbetriebe Land und Forst Bayern e.V."
"7397","459816748143-09","Verkor"
"7398","285948740901-10","Koninklijke Vopak N.V."
"7399","155932744041-03","TERNA ENERGY SOCIETE ANONYME"
"7400","297325649956-77","Western Balkans 6 Chamber Investment Forum"
"7401","103604449150-50","Stiftelsen Miljømerking i Norge (Ecolabelling Norway)"
"7402","332880326794-79","Vytautas Magnus University"
"7403","506322231653-88","Asociación de Medios de Información"
"7404","847550548807-30","European Fact-Checking Standards Network"
"7405","457174747158-03","RTL Deutschland GmbH"
"7406","435095040928-20","Fastned BV"
"7407","631088249949-05","Federação Intersindical das Indústrias Metalúrgicas, Químicas, Eléctricas, Farmacêutica, Celulose, Papel, Gráfica, Imprensa, Energia e Minas"
"7408","104824945116-03","Centre Condorcet"
"7409","953791241880-52","Sapienza Università di Roma"
"7410","332583450300-53","Netzwerk für Osteuropa-Berichterstattung e.V."
"7411","232638349270-93","Futerro"
"7412","708032050107-50","IDUN Minerals AB"
"7413","391727050002-42","Open Society Georgia"
"7414","459894036945-82","Slovak National Hydrogen Association"
"7415","405891249018-88","Ventient Energy"
"7416","108487223077-45","Women for Water Partnership"
"7417","871895132539-41","Eneco"
"7418","269130025030-81","Nederlands Olympisch Comité * Nederlandse Sport Federatie"
"7419","820434946212-43","Port of Amsterdam NV"
"7420","761281350231-71","Remeha B.V."
"7421","825093521837-52","Nemzeti Agrárgazdasági Kamara"
"7422","703247829432-54","Slovak Crop Protection Association"
"7423","281350346357-82","Agrární komora České republiky"
"7424","980626731529-57","UNION OF AGRICULTURAL COOPERATIVES FROM VEGETAL SECTOR"
"7425","634949042629-20","Zemědělský svaz České republiky"
"7426","419304249850-89","European Employers' Group of Professional Agricultural Organisations"
"7427","913994647994-76","Value Balancing Alliance e.V."
"7428","116310447033-92","Zentrum für die liberale Moderne gGmbH"
"7429","785620544084-63","vereniging Koninklijke Nederlandse Bouwkeramiek"
"7430","81229841768-34","Koninklijke Nederlandse Toeristenbond ANWB"
"7431","105304049683-39","PostNL Holding B.V>"
"7432","042032050306-35","Mediterranean Development Initiative Brussels"
"7433","864105449623-47","Institut français des relations internationales"
"7434","805149449845-67","Fundacion Euroamerica"
"7435","276287850131-74","InoBat Auto j.s.a."
"7436","823505450276-33","Dragon1 Netherlands BV"
"7437","061081450244-39","Amis du Fonds Mondial Europe"
"7438","272791450130-65","Global Initiative for Digital Empowerment"
"7439","224781947606-22","Tillage Industry Ireland CLG"
"7440","588223849135-77","evroc AB"
"7441","587578548166-09","Form Energy, Inc."
"7442","757388947637-84","Digital Currencies Governance Group Limited"
"7443","881407135327-67","ista SE"
"7444","426613349919-47","Polygon Labs Services (Switzerland) AG"
"7445","896827848358-67","PLUG POWER INC"
"7446","461250348032-23","Fossil Free Politics"
"7447","940940146550-75","Norges Naturvernforbund (Friends of the Earth Norway)"
"7448","637512217186-52","Rakennusteollisuus RT ry"
"7449","125489250058-63","Automotive Skills Alliance ASBL"
"7450","688005950450-97","METREX Network of European Metropolitan Regions and Areas"
"7451","027420347605-10","GreenLight Biosciences"
"7452","419547350009-05","NextEra Energy Global Holdings BV"
"7453","090276247302-31","Sunfire GmbH"
"7454","694578250006-38","The Global Disinformation Index"
"7455","948136633649-82","Federacion Latinoamericana de Ciudades, Municipios y Asociaciones de Gobiernos Locales"
"7456","817668250177-48","Dansk Skovforening"
"7457","252170650183-60","Norges Skogeierforbund"
"7458","630660950384-68","Sonnedix Power Holdings Ltd"
"7459","709473149930-63","Bank Gospodarstwa Krajowego"
"7460","608117450298-10","B4Ukraine"
"7461","841746648953-18","The Global Association of Central Counterparties - CCP12"
"7462","589554140655-40","OEUVRE D'ORIENT"
"7463","572126650028-85","NCBI (National Council for the Blind) Group"
"7464","170568828821-78","UL GmbH"
"7465","521286750371-54","Interprofession Nationale Porcine"
"7466","340811745544-64","Culture Viande"
"7467","481750747095-04","European Rabbit Association"
"7468","494526050534-92","MB Bluma Collective"
"7469","308423650407-10","Turkish Enterprise and Business Confederation"
"7470","731288050232-35","InoCloud"
"7471","363585748332-09","Groupe VYV"
"7472","117855546461-39","European Carbon Farmers Sp. z o.o."
"7473","284628150205-20","Daiichi Sankyo Europe GmbH"
"7474","240621419981-72","Pharmaceutical Research and Manufacturers of America"
"7475","940251520152-08","BGP Products Operations GmbH – a Viatris Company"
"7476","013786146388-70","The Good Lobby"
"7477","437282850514-20","Polskie Stowarzyszenie Ochrony Roślin"
"7478","198748843390-90","Pinterest Europe Limited"
"7479","385629348610-21","MeFu-Mestieri del Fumetto"
"7480","800474149483-26","EUROPA COLLEGE STICHTING VAN OPENBAAR NUT"
"7481","935776746396-92","Lucid Europe B.V."
"7482","069365444306-89","European Non-GMO Industry Association, AISBL"
"7483","906247150476-39","Terme-Selce d.o.o."
"7484","332668250537-88","Stowarzyszenie AGROEKOTON"
"7485","802151650612-16","Spółdzielnia Rolników Lubelska Porzeczka"
"7486","68193894090-86","Confederazione Cooperative Italiane"
"7487","363299842989-87","Alliance contre le tabac"
"7488","934610449220-68","Garou SAS"
"7489","858188950270-18","GFBIochemicals"
"7490","737400843214-28","Association des compagnies  d’assurances et de réassurances  du Grand-Duché de Luxembourg"
"7491","613671330935-36","Airborne Wind Europe"
"7492","772284950415-08","China-Europe Association for Technical and Economic Cooperation"
"7493","742852346676-67","Westenergy Oy"
"7494","11882605348-33","Stichting Deltares"
"7495","137139013471-71","UNION DE SELVICULTORES DEL SUR DE EUROPA, AEIE"
"7496","821390550263-77","Crosshill Global Solutions SIA"
"7497","624135950320-26","Ecolabelling Sweden"
"7498","773359447496-78","Dansk Standard"
"7499","440991749468-49","Ympäristömerkintä Suomi Oy"
"7500","737412550301-67","Securities Industry and Financial Markets Association"
"7501","906151849229-92","Vestaron Corporation"
"7502","606644737858-48","LyondellBasell Industries N.V."
"7503","529934713694-87","UNION INTERNATIONALE DES AVOCATS - INTERNATIONAL ASSOCIATION OF LAWYERS"
"7504","74838936515-43","European Association for the Consumption-based billing of Energy Costs"
"7505","213122150693-34","BeeVital GmbH"
"7506","962062250475-18","Global Apprenticeship Network"
"7507","099455450123-84","Asociación Agraria Jóvenes Agricultores"
"7508","296016224456-02","Hapag-Lloyd AG"
"7509","386045150650-53","ePeacebuilders"
"7510","007338250495-75","General Catalyst"
"7511","765288428078-16","VDE Prüf- und Zertifizierungsinstitut GmbH"
"7512","505008350500-50","Pixel United"
"7513","633825550114-84","MOBIVIA"
"7514","612816350092-63","Mobilians"
"7515","848061349823-50","Utiq SA/NV"
"7516","217419949978-03","Open Finance Association"
"7517","616128150728-91","Hanon Systems Deutschland GmbH"
"7518","327906548286-78","solarge international bv"
"7519","859755023126-61","Carl Zeiss AG"
"7520","779725450689-23","ionysis GmbH"
"7521","360724050677-34","Polestar Performance AB"
"7522","097543850748-08","BOC Aviation Limited"
"7523","635355816474-07","CONFEDERACION EMPRESARIAL ESPAÑOLA DE LA ECONOMIA SOCIAL"
"7524","921551850060-83","GARCIA DE POU, S.A."
"7525","780994249420-80","SOCIEDADE PONTO VERDE - SOCIEDADE GESTORA DE RESÍDUOS DE EMBALAGENS, SA"
"7526","740839050378-03","PaperFoam bv"
"7527","664802750323-46","Terrestrial Jerusalem"
"7528","102919050087-53","European Payment Institutions Federation"
"7529","75870078560-90","European Association of Payment Service Providers for Merchants"
"7530","431151613776-29","Prepaid Verband Deutschland e. V."
"7531","105987948473-82","Branchevereniging Cadeaukaarten Nederland"
"7532","299851946639-63","Aircash"
"7533","15018461696-11","Both ENDS"
"7534","170927050403-78","Point Public Affairs"
"7535","799976050713-49","University of Massachusetts Lowell"
"7536","331336026730-12","Elettronica"
"7537","489413337653-25","Euro-Toques International"
"7538","7655050974-03","Pirelli & C. SpA"
"7539","717026650553-57","Stability AI Ltd"
"7540","457453750535-62","GSS UK Services Limited"
"7541","317784541120-42","Vantage Towers AG"
"7542","397196840941-13","C&V CONSULTING"
"7543","539437350687-42","Mistral AI"
"7544","789826549861-77","Synopsys Inc."
"7545","644565946733-23","The Internet Corporation for Assigned Names and Numbers"
"7546","382541932700-21","World Nuclear Association"
"7547","351829750655-70","TULIP Sarl"
"7548","545767550996-42","Avolon Aerospace Leasing Limited"
"7549","928215834918-38","Deutscher Reiseverband e.V."
"7550","164900851055-19","Carnegie Climate Governance Initiative"
"7551","127239751078-12","Sydbank A/S"
"7552","400397949101-89","Czech Automotive Industry Association"
"7553","082119050457-22","Uniao das Mutualidades Portuguesas"
"7554","600314548828-51","Datlab"
"7555","950496250585-69","Center for Social and Economic Research - CASE Ukraine"
"7556","996928450558-90","Ost-Ausschuss der Deutschen Wirtschaft e.V."
"7557","060740049238-39","Re-Imagine Europa"
"7558","800366350392-17","CFA Institute"
"7559","933382051147-07","Elkem Silicones France S.A.S."
"7560","405035424973-74","PODRAVKA Food Processing Industry, Incorporated"
"7561","254633518956-57","EUROPEAN FINANCIAL PLANNING ASSOCIATION"
"7562","647034848426-96","European Specialist Printing Manufacturers Association"
"7563","22169245489-60","Fédération Européenne des Conseils et Intermédiaires Financiers"
"7564","514606449065-58","Association of Insurance & Financial Brokers"
"7565","207353547395-33","Kontomatik Sp. z o.o."
"7566","890422250566-17","PayU"
"7567","682200450554-82","ITCARD S.A."
"7568","443878750545-35","Fundacja na rzecz innowacji finansowych FinTech Poland"
"7569","620736433871-44","Giełda Papierów Wartościowych w Warszawie S.A."
"7570","959290939374-23","EU Focus Group"
"7571","052791544930-78","Symbio SAS"
"7572","979997228097-02","World Business Council for Sustainable Development"
"7573","602688240717-23","Fundacja CEE Impact / Social Impact Alliance for CEE"
"7574","081282651155-52","FUNDACION PARA EL ANALISIS Y LOS ESTUDIOS SOCIALES"
"7575","363510751244-86","Common Consultancy"
"7576","165823651242-62","Social Innovation Growth Fund Ireland (trading as Rethink Ireland)"
"7577","025548450390-70","Polska Izba Ubezpieczeń"
"7578","972512343021-81","EuroAtlantic Tanácsadó és Befektetési Zártkörűen működő részvénytársaság"
"7579","255145550498-86","EBA CLEARING"
"7580","681314351213-20","IDSET- Associação Portuguesa para a Inovação e desenvolvimento"
"7581","884880750884-31","Rede DLBC Lisboa, Associação para o Desenvolvimento Local de Base Comunitária de Lisboa"
"7582","298338150984-87","Latvijas Darba devēju konfederācija"
"7583","185653848921-04","DAZN Group Limited"
"7584","228113551264-27","Tiberius Group AG"
"7585","791318751108-34","UGC"
"7586","001373249269-75","ARÇELİK A.Ş."
"7587","622862551075-77","Systematic"
"7588","787064543128-10","Future of Life Institute"
"7589","559265050700-58","Hugging Face"
"7590","524965237868-38","Svenska handelshögskolan - Hanken School of Economics"
"7591","048803151194-22","Sempra"
"7592","539334349751-17","Confederación Sindical de Comisiones Obreras"
"7593","964887350678-65","Partnership to address Global Emissions"
"7594","359616645930-04","Kyndryl Holdings, Inc."
"7595","689830650229-10","Osttra Group"
"7596","295359951119-72","Cohere Inc."
"7597","344851833626-92","PETITA I MITJANA EMPRESA DE CATALUNYA"
"7598","009153631495-97","Aviagen EPI"
"7599","955174026492-57","EW Nutrition GmbH"
"7600","206603551117-18","Hy24"
"7601","606578838173-89","John Cockerill Defense"
"7602","530736245777-80","INDELOOP Ltd."
"7603","369112941913-75","Linde plc"
"7604","231913150140-64","ΔΙΑΧΕΙΡΙΣΤΗΣ ΕΘΝΙΚΟΥ ΣΥΣΤΗΜΑΤΟΣ ΦΥΣΙΚΟΥ ΑΕΡΙΟΥ"
"7605","385861851202-85","Jules a Jim, z.ú."
"7606","069928351125-36","Fight For Right"
"7607","873729846642-02","Consumer Technology Association"
"7608","667858034535-07","EIT Urban Mobility"
"7609","630437211398-52","Fundación Impuestos y Competitividad"
"7610","130261351189-94","RAG Companies"
"7611","709841051529-09","Vlaamse Associatie van reisagenten"
"7612","612385751580-10","Gevo"
"7613","774792151513-08","Marques de Aguiar, Arquitectura e Urbanismo Lda"
"7614","494263551039-45","Finnish Startup Community"
"7615","913270437706-82","European Agroforestry Federation"
"7616","125117046446-13","German Centre for Integrative Biodiversity Research"
"7617","331354550887-41","HOP Srl Societa Benefit"
"7618","154604351149-56","Ramsauer & Stürmer Consulting"
"7619","402764720293-46","Becker Büttner Held PartGmbB"
"7620","173878549833-26","Polskie Sieci Elektroenergetyczne S.A."
"7621","673200446405-72","PRYSMIAN GROUP"
"7622","487716950237-89","Al Mezan Center for Human Rights"
"7623","219087934927-69","Österreichischer Raiffeisenverband"
"7624","660642348200-51","Visita"
"7625","911839751692-89","AERMEC"
"7626","838820650356-72","SALESAS TRES CENTRO DE ESTUDIOS, S.L."
"7627","676502643674-70","Vereinigung Baden-Württembergische Wertpapierbörse e.V."
"7628","177499846215-41","Generation Climate Europe AISBL"
"7629","523971351072-42","Maire Group - NextChem"
"7630","246274651263-49","Newsadoo GmbH"
"7631","836305250729-19","Freiberger Compound Materials GmbH"
"7632","403839150061-95","Sustainable Apparel Coalition"
"7633","078806751635-27","Aura Aéro"
"7634","058169548663-29","Volta Trucks AB"
"7635","472156450833-93","Grup Feroviar Roman"
"7636","568027349084-26","European Startup Network ivzw"
"7637","086426750559-91","Startup Hungary Foundation"
"7638","730830148016-63","BULGARIAN ENTREPRENEURS AND STARTUP COMMUNITY"
"7639","078990535458-01","InterChanvre"
"7640","476208451541-41","IQ Technologies for Earth and Space GmbH"
"7641","500417751206-94","European Energy A/S"
"7642","0893446630-97","Danish District Heating Association/Dansk Fjernvarme"
"7643","277619815968-37","RING Advocacy ApS"
